district,year,murder
"SALEM RURAL",2009,0
"SALEM URBAN",2009,0
SIVAGANGAI,2009,0
THANJAVUR,2009,0
THENI,2009,0
"THIRUNELVELI RURAL",2009,0
"THIRUNELVELI URBAN",2009,0
THIRUVALLUR,2009,0
THIRUVANNAMALAI,2009,0
THIRUVARUR,2009,0
THOOTHUGUDI,2009,0
TIRUPPUR,2009,0
"TRICHY RLY.",2009,0
"TRICHY RURAL",2009,0
"TRICHY URBAN",2009,0
VELLORE,2009,0
VILLUPURAM,2009,0
VIRUDHUNAGAR,2009,0
DHALAI,2009,0
NORTH,2009,0
SOUTH,2009,0
WEST,2009,0
AGRA,2009,0
ALIGARH,2009,0
ALLAHABAD,2009,0
"AMBEDKAR NAGAR",2009,0
AURAIYA,2009,0
AZAMGARH,2009,0
BADAUN,2009,0
BAGHPAT,2009,0
BAHRAICH,2009,0
BALLIA,2009,0
BALRAMPUR,2009,0
BANDA,2009,0
BARABANKI,2009,0
BAREILLY,2009,0
BASTI,2009,0
BIJNOR,2009,0
BULANDSHAHAR,2009,0
CHANDOLI,2009,0
"CHITRAKOOT DHAM",2009,0
DEORIA,2009,0
ETAWAH,2009,0
FAIZABAD,2009,0
FATEHGARH,2009,0
FATEHPUR,2009,0
FIROZABAD,2009,0
G.R.P.,2009,0
"GAUTAMBUDH NAGAR",2009,0
GHAZIABAD,2009,0
GHAZIPUR,2009,0
GONDA,2009,0
GORAKHPUR,2009,0
HAMIRPUR,2009,0
HARDOI,2009,0
HATHRAS,2009,0
J.P.NAGAR,2009,0
JALAUN,2009,0
JAUNPUR,2009,0
JHANSI,2009,0
KANNAUJ,2009,0
"KANPUR DEHAT",2009,0
"KANPUR NAGAR",2009,0
"KANSHIRAM NAGAR",2009,0
KAUSHAMBI,2009,0
KHIRI,2009,0
"KUSHI NAGAR",2009,0
LALITPUR,2009,0
LUCKNOW,2009,0
MAHARAJGANJ,2009,0
MAHOBA,2009,0
MAINPURI,2009,0
MATHURA,2009,0
MAU,2009,0
MEERUT,2009,0
MIRZAPUR,2009,0
MORADABAD,2009,0
MUZAFFARNAGAR,2009,0
PILIBHIT,2009,0
PRATAPGARH,2009,0
RAIBAREILLY,2009,0
RAMPUR,2009,0
SAHARANPUR,2009,0
"SANT KABIRNAGAR",2009,0
SHAHJAHANPUR,2009,0
SHRAWASTI,2009,0
SIDHARTHNAGAR,2009,0
SITAPUR,2009,0
SONBHADRA,2009,0
ST.RAVIDASNAGAR,2009,0
SULTANPUR,2009,0
UNNAO,2009,0
VARANASI,2009,0
ALMORA,2009,0
BAGESHWAR,2009,0
CHAMOLI,2009,0
CHAMPAWAT,2009,0
DEHRADUN,2009,0
HARIDWAR,2009,0
NAINITAL,2009,0
"PAURI GARHWAL",2009,0
PITHORAGARH,2009,0
"RUDRA PRAYAG",2009,0
"TEHRI GARHWAL",2009,0
"UDHAMSINGH NAGAR",2009,0
UTTARKASHI,2009,0
"24 PARGANAS NORTH",2009,0
"24 PARGANAS SOUTH",2009,0
ASANSOL,2009,0
BANKURA,2009,0
BIRBHUM,2009,0
BURDWAN,2009,0
COOCHBEHAR,2009,0
"DAKSHIN DINAJPUR",2009,0
DARJEELING,2009,0
HOOGHLY,2009,0
HOWRAH,2009,0
"HOWRAH G.R.P.",2009,0
JALPAIGURI,2009,0
"KHARAGPUR G.R.P.",2009,0
KOLKATA,2009,0
MALDA,2009,0
MURSHIDABAD,2009,0
NADIA,2009,0
"PASCHIM MIDNAPUR",2009,0
"PURAB MIDNAPUR",2009,0
PURULIA,2009,0
"SEALDAH G.R.P.",2009,0
"SILIGURI G.R.P.",2009,0
"UTTAR DINAJPUR",2009,0
ANDAMAN,2009,0
NICOBAR,2009,0
CHANDIGARH,2009,0
"D and N HAVELI",2009,0
DAMAN,2009,0
DIU,2009,0
CAW,2009,0
CENTRAL,2009,0
"CRIME BRANCH",2009,0
EAST,2009,0
EOW,2009,0
GRP(RLY),2009,0
"IGI AIRPORT",2009,0
"NEW DELHI",2009,0
NORTH,2009,0
NORTH-EAST,2009,0
NORTH-WEST,2009,0
OUTER,2009,0
SOUTH,2009,0
SOUTH-EAST,2009,0
SOUTH-WEST,2009,0
STF,2009,0
WEST,2009,0
LAKSHADWEEP,2009,0
KARAIKAL,2009,0
PUDUCHERRY,2009,0
ADILABAD,2010,0
ANANTAPUR,2010,0
CHITTOOR,2010,0
CYBERABAD,2010,0
"EAST GODAVARI",2010,0
"GUNTAKAL RLY.",2010,0
"GUNTUR URBAN",2010,0
"HYDERABAD CITY",2010,0
KARIMNAGAR,2010,0
KHAMMAM,2010,0
KURNOOL,2010,0
MAHABOOBNAGAR,2010,0
NALGONDA,2010,0
NELLORE,2010,0
PRAKASHAM,2010,0
RAJAHMUNDRY,2010,0
"RANGA REDDY",2010,0
"SECUNDERABAD RLY.",2010,0
SRIKAKULAM,2010,0
"TIRUPATHI URBAN",2010,0
"VIJAYAWADA RLY.",2010,0
"VISAKHA RURAL",2010,0
VISAKHAPATNAM,2010,0
VIZIANAGARAM,2010,0
WARANGAL,2010,0
"WARANGAL URBAN",2010,0
"WEST GODAVARI",2010,0
ANJAW,2010,0
CHANGLANG,2010,0
"DIBANG VALLEY",2010,0
K/KUMEY,2010,0
"KAMENG EAST",2010,0
"KAMENG WEST",2010,0
LOHIT,2010,0
"PAPUM PARE",2010,0
RURAL,2010,0
"SIANG EAST",2010,0
"SIANG UPPER",2010,0
"SIANG WEST",2010,0
"SUBANSIRI LOWER",2010,0
"SUBANSIRI UPPER",2010,0
TAWANG,2010,0
TIRAP,2010,0
"UPPER DIBANG VALLEY",2010,0
BARPETA,2010,0
BASKA,2010,0
BONGAIGAON,2010,0
C.I.D.,2010,0
CACHAR,2010,0
CHIRANG,2010,0
DARRANG,2010,0
DHEMAJI,2010,0
DHUBRI,2010,0
DIBRUGARH,2010,0
G.R.P.,2010,0
GOALPARA,2010,0
GOLAGHAT,2010,0
"GUWAHATI CITY",2010,0
HAILAKANDI,2010,0
JORHAT,2010,0
KAMRUP,2010,0
"KARBI ANGLONG",2010,0
KARIMGANJ,2010,0
KOKRAJHAR,2010,0
LAKHIMPUR,2010,0
N.C.HILLS,2010,0
NAGAON,2010,0
NALBARI,2010,0
R.P.O.,2010,0
SIBSAGAR,2010,0
SONITPUR,2010,0
TINSUKIA,2010,0
UDALGURI,2010,0
ARARIA,2010,0
ARWAL,2010,0
AURANGABAD,2010,0
BAGAHA,2010,0
BANKA,2010,0
BEGUSARAI,2010,0
BETTIAH,2010,0
BHABHUA,2010,0
BHAGALPUR,2010,0
BHOJPUR,2010,0
BUXAR,2010,0
DARBHANGA,2010,0
GAYA,2010,0
GOPALGANJ,2010,0
"JAMALPUR RLY.",2010,0
JEHANABAD,2010,0
KATIHAR,2010,0
"KATIHAR RLY.",2010,0
KHAGARIA,2010,0
KISHANGANJ,2010,0
LAKHISARAI,2010,0
MADHEPURA,2010,0
MADHUBANI,2010,0
MOTIHARI,2010,0
MUNGER,2010,0
MUZAFFARPUR,2010,0
"MUZAFFARPUR RLY.",2010,0
NALANDA,2010,0
NAUGACHIA,2010,0
NAWADAH,2010,0
PATNA,2010,0
"PATNA RLY.",2010,0
PURNEA,2010,0
ROHTAS,2010,0
SAHARSA,2010,0
SAMASTIPUR,2010,0
SARAN,2010,0
SHEIKHPURA,2010,0
SHEOHAR,2010,0
SITAMARHI,2010,0
SIWAN,2010,0
SUPAUL,2010,0
VAISHALI,2010,0
BALRAMPUR,2010,0
BILASPUR,2010,0
BIZAPUR,2010,0
DANTEWADA,2010,0
DURG,2010,0
"GRP RAIPUR",2010,0
JAGDALPUR,2010,0
JANJGIR,2010,0
JASHPUR,2010,0
KORIYA,2010,0
NARAYANPUR,2010,0
RAIGARH,2010,0
RAIPUR,2010,0
RAJNANDGAON,2010,0
SARGUJA,2010,0
SURAJPUR,2010,0
"NORTH GOA",2010,0
"SOUTH GOA",2010,0
"AHMEDABAD COMMR.",2010,0
"AHMEDABAD RURAL",2010,0
AHWA-DANG,2010,0
AMRELI,2010,0
ANAND,2010,0
BHAVNAGAR,2010,0
"CID CRIME",2010,0
DAHOD,2010,0
GANDHINAGAR,2010,0
HIMATNAGAR,2010,0
JAMNAGAR,2010,0
JUNAGADH,2010,0
"KHEDA NORTH",2010,0
KUTCH,2010,0
MEHSANA,2010,0
NAVSARI,2010,0
PATAN,2010,0
PORBANDAR,2010,0
"RAJKOT COMMR.",2010,0
"RAJKOT RURAL",2010,0
"SURAT COMMR.",2010,0
"SURAT RURAL",2010,0
TAPI,2010,0
"VADODARA COMMR.",2010,0
VALSAD,2010,0
W.RLY,2010,0
AMBALA,2010,0
BHIWANI,2010,0
FARIDABAD,2010,0
FATEHABAD,2010,0
GRP,2010,0
GURGAON,2010,0
HISSAR,2010,0
JHAJJAR,2010,0
JIND,2010,0
KAITHAL,2010,0
KARNAL,2010,0
KURUKSHETRA,2010,0
MAHENDRAGARH,2010,0
MEWAT,2010,0
PALWAL,2010,0
PANCHKULA,2010,0
PANIPAT,2010,0
REWARI,2010,0
ROHTAK,2010,0
SIRSA,2010,0
SONIPAT,2010,0
YAMUNANAGAR,2010,0
BADDIPOLICEDIST,2010,0
BILASPUR,2010,0
CHAMBA,2010,0
CID,2010,0
G.R.P.,2010,0
HAMIRPUR,2010,0
KANGRA,2010,0
KINNAUR,2010,0
KULLU,2010,0
LAHAUL-SPITI,2010,0
MANDI,2010,0
SHIMLA,2010,0
SIRMAUR,2010,0
SOLAN,2010,0
UNA,2010,0
ANANTNAG,2010,0
AWANTIPORA,2010,0
BANDIPORA,2010,0
BARAMULLA,2010,0
BUDGAM,2010,0
C.B.KASHMIR,2010,0
"CRIME JAMMU",2010,0
DODA,2010,0
GANDERBAL,2010,0
HANDWARA,2010,0
JAMMU,2010,0
KARGIL,2010,0
KATHUA,2010,0
KISHTWAR,2010,0
KULGAM,2010,0
KUPWARA,2010,0
LEH,2010,0
POONCH,2010,0
PULWAMA,2010,0
RAILWAYS,2010,0
RAILWAYSKMR,2010,0
RAJOURI,2010,0
RAMBAN,2010,0
REASI,2010,0
SAMBA,2010,0
SHOPIAN,2010,0
SOPORE,2010,0
SRINAGAR,2010,0
UDHAMPUR,2010,0
BOKARO,2010,0
CHAIBASA,2010,0
CHATRA,2010,0
DEOGHAR,2010,0
DHANBAD,2010,0
"DHANBAD RLY.",2010,0
DUMKA,2010,0
GARHWA,2010,0
GIRIDIH,2010,0
GODDA,2010,0
GUMLA,2010,0
HAZARIBAGH,2010,0
"JAMSHEDPUR RLY.",2010,0
JAMTARA,2010,0
KHUNTI,2010,0
KODERMA,2010,0
LATEHAR,2010,0
PAKUR,2010,0
PALAMU,2010,0
RAMGARH,2010,0
RANCHI,2010,0
SAHEBGANJ,2010,0
SARAIKELA,2010,0
SIMDEGA,2010,0
BAGALKOT,2010,0
"BANGALORE COMMR.",2010,0
"BANGALORE RURAL",2010,0
BELLARY,2010,0
BIDAR,2010,0
BIJAPUR,2010,0
CBPURA,2010,0
CHAMARAJNAGAR,2010,0
CHICKMAGALUR,2010,0
CHITRADURGA,2010,0
DAVANAGERE,2010,0
"DHARWAD COMMR.",2010,0
"DHARWAD RURAL",2010,0
GADAG,2010,0
GULBARGA,2010,0
HASSAN,2010,0
HAVERI,2010,0
K.G.F.,2010,0
KOLAR,2010,0
KOPPAL,2010,0
MANDYA,2010,0
"MYSORE COMMR.",2010,0
"MYSORE RURAL",2010,0
RAICHUR,2010,0
RAILWAYS,2010,0
RAMANAGAR,2010,0
SHIMOGA,2010,0
TUMKUR,2010,0
UDUPI,2010,0
"UTTAR KANNADA",2010,0
YADGIRI,2010,0
ALAPUZHA,2010,0
"ERNAKULAM COMMR.",2010,0
"ERNAKULAM RURAL",2010,0
IDUKKI,2010,0
KANNUR,2010,0
KASARGOD,2010,0
KOLLAM,2010,0
KOTTAYAM,2010,0
"KOZHIKODE COMMR.",2010,0
"KOZHIKODE RURAL",2010,0
MALAPPURAM,2010,0
PATHANAMTHITTA,2010,0
RAILWAYS,2010,0
THRISSUR,2010,0
"TRIVANDRUM COMMR.",2010,0
"TRIVANDRUM RURAL",2010,0
WAYANADU,2010,0
ALIRAJPUR,2010,0
BHIND,2010,0
BHOPAL,2010,0
"BHOPAL RLY.",2010,0
BURHANPUR,2010,0
CHHATARPUR,2010,0
DATIYA,2010,0
GUNA,2010,0
HARDA,2010,0
"INDORE RLY.",2010,0
JABALPUR,2010,0
"JABALPUR RLY.",2010,0
JHABUA,2010,0
MORENA,2010,0
NEEMUCH,2010,0
RAJGARH,2010,0
RATLAM,2010,0
SHEOPUR,2010,0
SIHORE,2010,0
UJJAIN,2010,0
UMARIYA,2010,0
VIDISHA,2010,0
AKOLA,2010,0
"AMRAVATI COMMR.",2010,0
"AMRAVATI RURAL",2010,0
"AURANGABAD COMMR.",2010,0
"AURANGABAD RURAL",2010,0
BEED,2010,0
BHANDARA,2010,0
BULDHANA,2010,0
CHANDRAPUR,2010,0
DHULE,2010,0
GADCHIROLI,2010,0
HINGOLI,2010,0
JALGAON,2010,0
KOLHAPUR,2010,0
LATUR,2010,0
"MUMBAI COMMR.",2010,0
"MUMBAI RLY.",2010,0
"NAGPUR COMMR.",2010,0
"NAGPUR RLY.",2010,0
"NAGPUR RURAL",2010,0
"NASIK COMMR.",2010,0
"NASIK RURAL",2010,0
"NAVI MUMBAI",2010,0
OSMANABAD,2010,0
PARBHANI,2010,0
"PUNE COMMR.",2010,0
"PUNE RLY.",2010,0
"PUNE RURAL",2010,0
RATNAGIRI,2010,0
SANGLI,2010,0
SATARA,2010,0
SINDHUDURG,2010,0
"SOLAPUR COMMR.",2010,0
"SOLAPUR RURAL",2010,0
"THANE COMMR.",2010,0
WARDHA,2010,0
YAVATMAL,2010,0
BISHNUPUR,2010,0
CHANDEL,2010,0
CHURACHANDPUR,2010,0
CID,2010,0
"IMPHAL EAST",2010,0
"IMPHAL WEST",2010,0
SENAPATI,2010,0
TAMENGLONG,2010,0
THOUBAL,2010,0
UKHRUL,2010,0
"GARO HILLS EAST",2010,0
"GARO HILLS SOUTH",2010,0
"GARO HILLS WEST",2010,0
"JAINTIA HILLS",2010,0
"KHASI HILLS EAST",2010,0
"KHASI HILLS WEST",2010,0
RI-BHOI,2010,0
AIZAWL,2010,0
CHAMPHAI,2010,0
KOLASIB,2010,0
LAWNGTLAI,2010,0
LUNGLEI,2010,0
MAMIT,2010,0
SAIHA,2010,0
SERCHHIP,2010,0
DIMAPUR,2010,0
KIPHIRE,2010,0
KOHIMA,2010,0
LONGLENG,2010,0
MOKOKCHUNG,2010,0
MON,2010,0
PEREN,2010,0
PHEK,2010,0
TUENSANG,2010,0
WOKHA,2010,0
ZUNHEBOTO,2010,0
ANGUL,2010,0
BALASORE,2010,0
BARAGARH,2010,0
BERHAMPUR,2010,0
BHADRAK,2010,0
BOLANGIR,2010,0
BOUDH,2010,0
CUTTACK,2010,0
"DCP BBSR",2010,0
"DCP CTC",2010,0
DHENKANAL,2010,0
GAJAPATI,2010,0
GANJAM,2010,0
JAGATSINGHPUR,2010,0
JAJPUR,2010,0
JHARSUGUDA,2010,0
KANDHAMAL,2010,0
KENDRAPARA,2010,0
KEONJHAR,2010,0
KHURDA,2010,0
KORAPUT,2010,0
MALKANGIR,2010,0
MAYURBHANJ,2010,0
NAYAGARH,2010,0
NUAPADA,2010,0
PURI,2010,0
RAYAGADA,2010,0
SAMBALPUR,2010,0
SONEPUR,2010,0
SRP(CUTTACK),2010,0
SRP(ROURKELA),2010,0
SUNDARGARH,2010,0
"AMRITSAR RURAL",2010,0
BARNALA,2010,0
BATALA,2010,0
BHATINDA,2010,0
"CP AMRITSAR",2010,0
"CP JALANDHAR",2010,0
"CP LUDHIANA",2010,0
FARIDKOT,2010,0
"FATEHGARH SAHIB",2010,0
FEROZPUR,2010,0
G.R.P,2010,0
GURDASPUR,2010,0
HOSHIARPUR,2010,0
"JALANDHAR RURAL",2010,0
KAPURTHALA,2010,0
KHANNA,2010,0
"LUDHIANA RURAL",2010,0
MANSA,2010,0
MOGA,2010,0
MUKTSAR,2010,0
PATIALA,2010,0
ROPAR,2010,0
SANGRUR,2010,0
"SAS NGR",2010,0
"SBS NAGAR",2010,0
"TARN TARAN",2010,0
AJMER,2010,0
BANSWARA,2010,0
BIKANER,2010,0
CHURU,2010,0
DHOLPUR,2010,0
DUNGARPUR,2010,0
"G.R.P. AJMER",2010,0
"G.R.P. JODHPUR",2010,0
GANGANAGAR,2010,0
HANUMANGARH,2010,0
"JAIPUR EAST",2010,0
"JAIPUR NORTH",2010,0
"JAIPUR SOUTH",2010,0
JAISALMER,2010,0
JALORE,2010,0
JHUNJHUNU,2010,0
"JODHPUR CITY",2010,0
"JODHPUR RURAL",2010,0
"KOTA RURAL",2010,0
NAGAUR,2010,0
PALI,2010,0
PRATAPGARH,2010,0
SIKAR,2010,0
SIROHI,2010,0
TONK,2010,0
EAST,2010,0
NORTH,2010,0
SOUTH,2010,0
WEST,2010,0
ARIYALUR,2010,0
CHENNAI,2010,0
"CHENNAI RLY.",2010,0
CHENNAISUBURBAN,2010,0
"COIMBATORE RURAL",2010,0
"COIMBATORE URBAN",2010,0
CUDDALORE,2010,0
DHARMAPURI,2010,0
DINDIGUL,2010,0
KANCHIPURAM,2010,0
KANYAKUMARI,2010,0
KARUR,2010,0
KRISHNAGIRI,2010,0
"MADURAI RURAL",2010,0
"MADURAI URBAN",2010,0
NAGAPATTINAM,2010,0
NAMAKKAL,2010,0
PERAMBALUR,2010,0
PUDUKOTTAI,2010,0
RAMNATHAPURAM,2010,0
"SALEM RURAL",2010,0
"SALEM URBAN",2010,0
SIVAGANGAI,2010,0
THANJAVUR,2010,0
THENI,2010,0
"THIRUNELVELI RURAL",2010,0
"THIRUNELVELI URBAN",2010,0
THIRUVALLUR,2010,0
THIRUVANNAMALAI,2010,0
THIRUVARUR,2010,0
THOOTHUGUDI,2010,0
TIRUPPUR,2010,0
"TRICHY RLY.",2010,0
"TRICHY RURAL",2010,0
"TRICHY URBAN",2010,0
VELLORE,2010,0
VILLUPURAM,2010,0
VIRUDHUNAGAR,2010,0
DHALAI,2010,0
G.R.P.,2010,0
NORTH,2010,0
SOUTH,2010,0
WEST,2010,0
AGRA,2010,0
ALIGARH,2010,0
ALLAHABAD,2010,0
"AMBEDKAR NAGAR",2010,0
AURAIYA,2010,0
AZAMGARH,2010,0
BADAUN,2010,0
BAGHPAT,2010,0
BAHRAICH,2010,0
BALLIA,2010,0
BALRAMPUR,2010,0
BANDA,2010,0
BARABANKI,2010,0
BAREILLY,2010,0
BASTI,2010,0
BIJNOR,2010,0
BULANDSHAHAR,2010,0
CHANDOLI,2010,0
"CHITRAKOOT DHAM",2010,0
"CSM NAGAR",2010,0
DEORIA,2010,0
ETAH,2010,0
ETAWAH,2010,0
KHAMMAM,2001,1
MAHABOOBNAGAR,2001,1
NALGONDA,2001,1
NELLORE,2001,1
LOHIT,2001,1
"PAPUM PARE",2001,1
ARARIA,2001,1
JAGDALPUR,2001,1
SARGUJA,2001,1
PALANPUR,2001,1
"SURAT RURAL",2001,1
"VADODARA COMMR.",2001,1
CHATRA,2001,1
SAHEBGANJ,2001,1
KODAGU,2001,1
KANNUR,2001,1
PALAKKAD,2001,1
THRISSUR,2001,1
WAYANADU,2001,1
BALAGHAT,2001,1
BHOPAL,2001,1
GWALIOR,2001,1
HOSHANGABAD,2001,1
MANDLA,2001,1
PANNA,2001,1
RAJGARH,2001,1
RATLAM,2001,1
SAGAR,2001,1
SHEOPUR,2001,1
SIHORE,2001,1
AHMEDNAGAR,2001,1
"NAGPUR RLY.",2001,1
"NASIK RURAL",2001,1
"PUNE RURAL",2001,1
GAJAPATI,2001,1
SUNDARGARH,2001,1
BARAN,2001,1
DHOLPUR,2001,1
JHALAWAR,2001,1
JHUNJHUNU,2001,1
PALI,2001,1
SIROHI,2001,1
UDAIPUR,2001,1
MORADABAD,2001,1
"UDHAMSINGH NAGAR",2001,1
KARIMNAGAR,2002,1
MAHABOOBNAGAR,2002,1
CHANGLANG,2002,1
"PAPUM PARE",2002,1
GOLAGHAT,2002,1
BILASPUR,2002,1
JAGDALPUR,2002,1
JANJGIR,2002,1
KORBA,2002,1
KORIYA,2002,1
"AHMEDABAD COMMR.",2002,1
KUTCH,2002,1
PALANPUR,2002,1
PANCHMAHAL,2002,1
SURENDRANAGAR,2002,1
CHATRA,2002,1
DHANBAD,2002,1
DUMKA,2002,1
GARHWA,2002,1
GIRIDIH,2002,1
GUMLA,2002,1
JAMSHEDPUR,2002,1
JAMTARA,2002,1
PALAMU,2002,1
RANCHI,2002,1
SAHEBGANJ,2002,1
BAGALKOT,2002,1
CHICKMAGALUR,2002,1
CHITRADURGA,2002,1
PALAKKAD,2002,1
BALAGHAT,2002,1
BHIND,2002,1
DAMOH,2002,1
DINDORI,2002,1
GWALIOR,2002,1
HARDA,2002,1
JABALPUR,2002,1
JHABUA,2002,1
KATNI,2002,1
MANDLA,2002,1
NARSINGHPUR,2002,1
NEEMUCH,2002,1
PANNA,2002,1
RAJGARH,2002,1
REWA,2002,1
SHAJAPUR,2002,1
TIKAMGARH,2002,1
DHULE,2002,1
NANDURBAR,2002,1
RAIGAD,2002,1
"THANE RURAL",2002,1
KEONJHAR,2002,1
KORAPUT,2002,1
MALKANGIR,2002,1
NUAPADA,2002,1
BANSWARA,2002,1
BARAN,2002,1
JAIPUR,2002,1
JALORE,2002,1
JHUNJHUNU,2002,1
KOTA,2002,1
NAGAUR,2002,1
TONK,2002,1
ALLAHABAD,2002,1
PILIBHIT,2002,1
"UDHAMSINGH NAGAR",2002,1
KRISHNA,2003,1
GOLAGHAT,2003,1
KOKRAJHAR,2003,1
LAKHISARAI,2003,1
DHAMTARI,2003,1
JAGDALPUR,2003,1
JASHPUR,2003,1
MAHASAMUND,2003,1
ANAND,2003,1
BHARUCH,2003,1
KUTCH,2003,1
PALANPUR,2003,1
"RAJKOT COMMR.",2003,1
LAHAUL-SPITI,2003,1
GIRIDIH,2003,1
JAMTARA,2003,1
PAKUR,2003,1
"DHARWAD RURAL",2003,1
GULBARGA,2003,1
KODAGU,2003,1
GUNA,2003,1
INDORE,2003,1
NARSINGHPUR,2003,1
PANNA,2003,1
RAJGARH,2003,1
SEONI,2003,1
SHAHDOL,2003,1
SHEOPUR,2003,1
SHIVPURI,2003,1
SIHORE,2003,1
UMARIYA,2003,1
BULDHANA,2003,1
JALNA,2003,1
NANDURBAR,2003,1
"NASIK RURAL",2003,1
OSMANABAD,2003,1
YAVATMAL,2003,1
IMPHAL(EAST),2003,1
IMPHAL(WEST),2003,1
GANJAM,2003,1
KANDHAMAL,2003,1
KEONJHAR,2003,1
MAYURBHANJ,2003,1
SUNDARGARH,2003,1
BARAN,2003,1
BHARATPUR,2003,1
DAUSA,2003,1
JHALAWAR,2003,1
KOTA,2003,1
PALI,2003,1
"SAWAI MADHOPUR",2003,1
EAST,2003,1
"UDHAMSINGH NAGAR",2003,1
GUNTUR,2004,1
NALGONDA,2004,1
CHANGLANG,2004,1
"UPPER DIBANG VALLEY",2004,1
GOLAGHAT,2004,1
DURG,2004,1
JANJGIR,2004,1
KABIRDHAM,2004,1
KORBA,2004,1
KORIYA,2004,1
MAHASAMUND,2004,1
RAJNANDGAON,2004,1
BHARUCH,2004,1
HIMATNAGAR,2004,1
JUNAGADH,2004,1
NAVSARI,2004,1
"VADODARA RURAL",2004,1
VALSAD,2004,1
CHATRA,2004,1
DHANBAD,2004,1
DUMKA,2004,1
GARHWA,2004,1
GIRIDIH,2004,1
GUMLA,2004,1
JAMTARA,2004,1
PALAMU,2004,1
RANCHI,2004,1
SAHEBGANJ,2004,1
CHITRADURGA,2004,1
KASARGOD,2004,1
WAYANADU,2004,1
BHIND,2004,1
BHOPAL,2004,1
CHHINDWARA,2004,1
DAMOH,2004,1
DEWAS,2004,1
JABALPUR,2004,1
KHANDWA,2004,1
MANDLA,2004,1
SATNA,2004,1
SEONI,2004,1
SHAHDOL,2004,1
SHEOPUR,2004,1
SIDHI,2004,1
SIHORE,2004,1
TIKAMGARH,2004,1
VIDISHA,2004,1
PARBHANI,2004,1
"THANE RURAL",2004,1
BARAGARH,2004,1
DHENKANAL,2004,1
KALAHANDI,2004,1
KANDHAMAL,2004,1
MALKANGIR,2004,1
NOWRANGPUR,2004,1
SAMBALPUR,2004,1
BANSWARA,2004,1
BARMER,2004,1
BHARATPUR,2004,1
BHILWARA,2004,1
BUNDI,2004,1
JAIPUR,2004,1
UDAIPUR,2004,1
EAST,2004,1
"D and N HAVELI",2004,1
GUNTUR,2005,1
NALGONDA,2005,1
WARANGAL,2005,1
"WEST GODAVARI",2005,1
"PAPUM PARE",2005,1
GOLAGHAT,2005,1
KORIYA,2005,1
RAIPUR,2005,1
RAJNANDGAON,2005,1
BHARUCH,2005,1
PALANPUR,2005,1
"SURAT RURAL",2005,1
"VADODARA COMMR.",2005,1
SIMDEGA,2005,1
CHITRADURGA,2005,1
PALAKKAD,2005,1
WAYANADU,2005,1
BALAGHAT,2005,1
BETUL,2005,1
DAMOH,2005,1
GUNA,2005,1
HARDA,2005,1
HOSHANGABAD,2005,1
KATNI,2005,1
KHARGON,2005,1
MANDLA,2005,1
NARSINGHPUR,2005,1
NEEMUCH,2005,1
SEONI,2005,1
SHAHDOL,2005,1
SHEOPUR,2005,1
SHIVPURI,2005,1
SIHORE,2005,1
TIKAMGARH,2005,1
VIDISHA,2005,1
DHULE,2005,1
OSMANABAD,2005,1
"PUNE RURAL",2005,1
SATARA,2005,1
"THANE RURAL",2005,1
WASHIM,2005,1
SAMBALPUR,2005,1
CHITTORGARH,2005,1
JALORE,2005,1
JHALAWAR,2005,1
SIKAR,2005,1
UDAIPUR,2005,1
CYBERABAD,2006,1
KARIMNAGAR,2006,1
NALGONDA,2006,1
NELLORE,2006,1
WARANGAL,2006,1
ROHTAS,2006,1
DURG,2006,1
JAGDALPUR,2006,1
JANJGIR,2006,1
KABIRDHAM,2006,1
"AHMEDABAD COMMR.",2006,1
ANAND,2006,1
BHARUCH,2006,1
GANDHINAGAR,2006,1
PANCHMAHAL,2006,1
"SURAT COMMR.",2006,1
SAHEBGANJ,2006,1
CHICKMAGALUR,2006,1
RAICHUR,2006,1
DAMOH,2006,1
HARDA,2006,1
JHABUA,2006,1
KATNI,2006,1
KHANDWA,2006,1
KHARGON,2006,1
PANNA,2006,1
RAISEN,2006,1
RATLAM,2006,1
SAGAR,2006,1
SATNA,2006,1
SIDHI,2006,1
SIHORE,2006,1
TIKAMGARH,2006,1
AHMEDNAGAR,2006,1
DHULE,2006,1
"NASIK RURAL",2006,1
"NAVI MUMBAI",2006,1
OSMANABAD,2006,1
"PUNE RURAL",2006,1
YAVATMAL,2006,1
BARAGARH,2006,1
KANDHAMAL,2006,1
KORAPUT,2006,1
MAYURBHANJ,2006,1
AJMER,2006,1
BANSWARA,2006,1
BARAN,2006,1
BARMER,2006,1
BUNDI,2006,1
DHOLPUR,2006,1
"JAIPUR EAST",2006,1
"JAIPUR RURAL",2006,1
"JAIPUR SOUTH",2006,1
JAISALMER,2006,1
"JODHPUR RURAL",2006,1
KARAULI,2006,1
"KOTA CITY",2006,1
"KOTA RURAL",2006,1
"SAWAI MADHOPUR",2006,1
SIKAR,2006,1
ADILABAD,2007,1
"EAST GODAVARI",2007,1
GUNTUR,2007,1
KARIMNAGAR,2007,1
BHAGALPUR,2007,1
JANJGIR,2007,1
MAHASAMUND,2007,1
SARGUJA,2007,1
HIMATNAGAR,2007,1
NAVSARI,2007,1
"SURAT RURAL",2007,1
"VADODARA RURAL",2007,1
SAHEBGANJ,2007,1
KOLAR,2007,1
BALAGHAT,2007,1
BARWANI,2007,1
BETUL,2007,1
